canonical_id,summary,primary_category,secondary_categories,scope,current_status,included_in_current_total,historical_event_ids,incoming_relationship_ids,outgoing_relationship_ids,affected_targets,current_docs,related_adrs,adr_coverage,adr_warranted,reviewer_notes
DEA-CANON-0396,"Arrays recursively participate in ARC copy, assignment, cleanup, element replacement, and heap drop using retain-before-release and reverse cleanup rules.",Ownership and memory safety,Backend and C emission,L1,Retained,Yes,DEA-DEC-0406,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/ownership.md,docs/decisions/0002-arc-ownership-model.md | l1/docs/decisions/0011-fixed-size-array-policy.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0397,C FFI exposure of fixed arrays uses the same wrapper-struct representation rather than a slice or raw-buffer convention.,ABI and linking,Backend and C emission,L1,Retained,Yes,DEA-DEC-0407,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md | l1/docs/decisions/0011-fixed-size-array-policy.md,Partially covered,Yes,One atomic historical event.
DEA-CANON-0398,Nested optional types are not collapsed; T?? preserves distinct outer and inner absence states.,Type system,Language semantics,L1,Retained,Yes,DEA-DEC-0409,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/design-decisions.md,l1/docs/decisions/0012-ordered-type-suffix-constructors.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0399,The null-pointer niche is used only for the immediate shape Optional(Pointer(T)); outer optional layers use explicit wrappers.,Backend and C emission,ABI and linking | Type system,L1,Retained,Yes,DEA-DEC-0410,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/design-decisions.md,l1/docs/decisions/0012-ordered-type-suffix-constructors.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0400,T?* is a valid pointer to optional-T storage and remains distinct from T*?.,Type system,Language semantics | Language syntax,L1,Retained,Yes,DEA-DEC-0411,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0012-ordered-type-suffix-constructors.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0401,"void* remains valid, but void? and void?* are rejected because optional void is not a value object.",Type system,Language semantics,L1,Retained,Yes,DEA-DEC-0412,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0012-ordered-type-suffix-constructors.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0402,"The canonical parsed and semantic type representation is a recursive constructor tree, not base-name metadata plus pointer depth and a nullable flag.",Frontend architecture,Semantic analysis | Type system,L1 Stage 1,Retained,Yes,DEA-DEC-0413,,,L1 | L1 Stage 1,l1/docs/reference/architecture.md | l1/docs/reference/design-decisions.md,l1/docs/decisions/0012-ordered-type-suffix-constructors.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0403,The L1 binary interface uses one end-to-end recursive mangling grammar rather than separate link-name and type-component schemes.,ABI and linking,Backend and C emission,L1,Retained,Yes,DEA-DEC-0414,DEA-REL-0030,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0404,"LBI terminals use N for values, S for structs, E for enums, and I for compiler infrastructure/lifecycle symbols.",ABI and linking,,L1,Retained,Yes,DEA-DEC-0415,DEA-REL-0031,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0405,An LBI function symbol appends its complete function type component to the value terminal.,ABI and linking,Type system,L1,Retained,Yes,DEA-DEC-0416,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0406,LBI names for plain let and const bindings omit their types.,ABI and linking,,L1,Retained,Yes,DEA-DEC-0417,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0407,"Unsafe function signatures carry the X type modifier in LBI names, so safe/unsafe mismatch is a link error.",ABI and linking,Ownership and memory safety | Type system,L1,Retained,Yes,DEA-DEC-0418,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md | l1/docs/decisions/0010-unsafe-marker-and-raw-pointer-indexing.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0408,"The pre-release LBI migration was one atomic break with no dual emission, dual demangling, or version-negotiation period.",ABI and linking,Repository and process architecture,L1,Historical only,No,DEA-DEC-0419,,,L1,l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0409,A source main function receives ordinary signature-bearing LBI mangling; a compiler-generated entry shim calls that mangled symbol.,ABI and linking,Backend and C emission,L1,Retained,Yes,DEA-DEC-0420,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md | l1/docs/decisions/0020-per-module-backend-and-lifecycle-abi.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0410,"The shared integer-helper module is named std.integer, while floating-point helpers remain in the separate L1 std.real module.",Standard library,Language semantics,Shared L0/L1,Retained,Yes,DEA-DEC-0421,DEA-REL-0049,DEA-REL-0052,Shared | Shared L0/L1,l0/docs/reference/design-decisions.md | l0/docs/reference/standard-library.md | l1/docs/reference/design-decisions.md | l1/docs/reference/standard-library.md,l0/docs/decisions/0015-stdlib-module-boundaries.md,Directly covered,Yes,Included in the prioritized missing-ADR backlog.
DEA-CANON-0411,"The std.math to std.integer change is a hard source-level rename with no compatibility module, alias import, or transition shim.",Standard library,Repository and process architecture,Shared L0/L1,Retained,Yes,DEA-DEC-0422,,,Shared | Shared L0/L1,l0/docs/reference/standard-library.md | l1/docs/reference/standard-library.md | l1/docs/specs/compiler/abi.md,l0/docs/decisions/0015-stdlib-module-boundaries.md,Partially covered,Yes,"The current module name is recorded, but the explicit no-alias compatibility policy is not. Included in the prioritized missing-ADR backlog."
DEA-CANON-0412,"T[] is a first-class non-owning slice descriptor copied by value as {int len; T* data} with no retain, release, cleanup, or ownership transfer.",Ownership and memory safety,Backend and C emission | Type system,L1,Retained,Yes,DEA-DEC-0423,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/design-decisions.md | l1/docs/reference/ownership.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0413,T[_] is reserved for future language use and is rejected rather than interpreted as a slice.,Language syntax,Type system,L1,Retained,Yes,DEA-DEC-0424,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0414,"Without lifetime analysis, slices are limited to locals, parameters, and call arguments and are rejected in returns and long-lived storage.",Ownership and memory safety,Semantic analysis | Type system,L1,Retained,Yes,DEA-DEC-0425,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/ownership.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0415,The L1 len intrinsic returns int.,Type system,,L1,Retained,Yes,DEA-DEC-0426,,,L1,l1/docs/reference/design-decisions.md,l1/docs/decisions/0002-dea-virtual-prelude-module.md | l1/docs/decisions/0015-slice-types-and-intrinsics.md,Covered as part of a broader ADR,Yes,"Current normative documentation broadens the original array/slice domain to strings; no later eligible closed plan records that extension. After separating the independently superseded operand-domain event, this canonical records only the retained result-type choice."
DEA-CANON-0416,"The initial len intrinsic accepted only fixed arrays and slices, excluding strings and every other operand type.",Type system,Language semantics,L1,Superseded,No,DEA-DEC-0427,,DEA-REL-0015,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/design-decisions.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Partially covered,Yes,One atomic historical event.
DEA-CANON-0417,"slice accepts only fixed arrays and slices and has one-, two-, and three-argument forms.",Language semantics,Type system,L1,Retained,Yes,DEA-DEC-0428,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0418,"The third slice argument denotes a count, not an exclusive end index.",Language semantics,Language syntax,L1,Retained,Yes,DEA-DEC-0429,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0419,Slice indexing performs a bounds check before any generated C pointer dereference.,Ownership and memory safety,Backend and C emission | Language semantics,L1,Retained,Yes,DEA-DEC-0430,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/design-decisions.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0420,A zero-length slice result is canonically represented with len = 0 and data = NULL.,ABI and linking,Backend and C emission | Language semantics,L1,Retained,Yes,DEA-DEC-0431,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/design-decisions.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0421,"Implicit T[N] to T[] conversion occurs only when a slice target is already known: arguments, annotated local initialization, or assignment to a slice variable.",Type system,Language semantics | Ownership and memory safety,L1,Retained,Yes,DEA-DEC-0432,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/ownership.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0422,Raw pointer operands are rejected by slice; L1 has no pointer-to-slice conversion in this surface.,Type system,Ownership and memory safety,L1,Retained,Yes,DEA-DEC-0433,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0423,"The initial slice type surface supports T[], T*[], and T?[] but rejects T[]? and T[]* to preserve escape restrictions.",Type system,Language syntax | Ownership and memory safety,L1,Retained,Yes,DEA-DEC-0434,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0424,The LBI type component for a slice is the single-letter recursive form W<element>.,ABI and linking,Backend and C emission,L1,Retained,Yes,DEA-DEC-0435,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/specs/compiler/abi.md,l1/docs/decisions/0008-lbi-symbol-mangling.md | l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0425,The compiler-owned virtual dea prelude exports len and slice intrinsics; ordinary prelude shadowing and qualified dea:: access apply.,Frontend architecture,Language semantics | Standard library,L1,Retained,Yes,DEA-DEC-0436,,,L1,l1/docs/reference/design-decisions.md | l1/docs/reference/grammar.md,l1/docs/decisions/0002-dea-virtual-prelude-module.md | l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0426,Slice range construction validates start and count before pointer arithmetic or dereference and reuses _rt_panic_oob on failure.,Ownership and memory safety,Backend and C emission | Runtime,L1,Retained,Yes,DEA-DEC-0437,,,L1,l1/docs/reference/c-backend-design.md | l1/docs/reference/design-decisions.md,l1/docs/decisions/0011-fixed-size-array-policy.md | l1/docs/decisions/0015-slice-types-and-intrinsics.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0427,Repeating the same open import emits exactly one non-fatal RES-0036 warning at the redundant import.,Diagnostics and recovery,Semantic analysis,L0,Retained,Yes,DEA-DEC-0438,,,L0 | L0 Stage 1 and Stage 2,docs/specs/compiler/diagnostic-code-catalog.md | l0/docs/reference/grammar.md,docs/decisions/0005-diagnostic-code-catalog.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0428,Opening the same module repeatedly is semantically idempotent: the resolver skips the redundant merge and leaves the first import's visible symbols usable.,Semantic analysis,Language semantics,L0,Retained,Yes,DEA-DEC-0439,,,L0 | L0 Stage 1 and Stage 2,l0/docs/decisions/0006-module-system-and-imports.md | l0/docs/reference/grammar.md,l0/docs/decisions/0006-module-system-and-imports.md,ADR not warranted,No,One atomic historical event.
DEA-CANON-0429,"An orphaned parent-owned statement keyword is diagnosed as unmatched (`else` without `if`, `cleanup` without `with`) rather than as a generic expression error.",Diagnostics and recovery,Frontend architecture,Shared L0/L1,Retained,Yes,DEA-DEC-0440,,,Shared | Shared L0/L1,docs/specs/compiler/diagnostic-code-catalog.md,docs/decisions/0005-diagnostic-code-catalog.md,Covered as part of a broader ADR,Yes,One atomic historical event.
DEA-CANON-0430,"The canonical case default-arm spelling is `_ => Stmt`, aligning case with match.",Language syntax,Diagnostics and recovery,Shared L0/L1,Retained,Yes,DEA-DEC-0442,,,Shared | Shared L0/L1,docs/decisions/0007-case-default-arm-wildcard.md | l0/docs/reference/grammar.md | l1/docs/reference/grammar.md,docs/decisions/0007-case-default-arm-wildcard.md,Directly covered,Yes,One atomic historical event.
DEA-CANON-0431,L0 1.x accepts deprecated case-default else with a migration warning.,Language syntax,Diagnostics and recovery,L0,Retained,Yes,DEA-DEC-0443,,DEA-REL-0016,Shared | Shared L0/L1,docs/decisions/0007-case-default-arm-wildcard.md | docs/specs/compiler/diagnostic-code-catalog.md | l0/docs/reference/grammar.md,docs/decisions/0007-case-default-arm-wildcard.md,Directly covered,Yes,Current warning-bearing compatibility is independent of the separate deferred removal milestone and remains retained.
DEA-CANON-0432,"While the legacy case-default `else` remains, an unbraced value-arm `if` followed by ambiguous `else` is rejected with PAR-0243.",Diagnostics and recovery,Language syntax,L0,Retained,Yes,DEA-DEC-0444,,DEA-REL-0017,Shared | Shared L0/L1,docs/decisions/0007-case-default-arm-wildcard.md | docs/specs/compiler/diagnostic-code-catalog.md | l0/docs/reference/grammar.md,docs/decisions/0007-case-default-arm-wildcard.md,Directly covered,Yes,The ambiguity diagnostic ceased to apply to L1 after wildcard-only Phase 2 and remains current only for L0's compatibility grammar.
